qid,query_expansion_mode,n_queries,query_gen_prompt_level,qpp,initial_retrieval_k_docs,first_step_ranker,reranker,context_words_limit,rag_prompt_level,relevance_score,faithfulness_score
672,decomposition,8,advanced,no,100,both_fusion,logits,10000,advanced,2,1
672,decomposition,8,advanced,no,100,both_fusion,logits,10000,naive,2,1
672,decomposition,8,advanced,no,100,both_fusion,logits,15000,advanced,2,1
672,decomposition,8,advanced,no,100,both_fusion,logits,15000,naive,2,1
672,decomposition,8,advanced,no,50,both_concat,logits,10000,advanced,2,0
672,decomposition,8,advanced,no,50,both_concat,logits,10000,naive,2,0
672,decomposition,8,advanced,no,50,both_concat,logits,15000,advanced,2,0
672,decomposition,8,advanced,no,50,both_concat,logits,15000,naive,2,0
672,decomposition,8,advanced,no,50,both_fusion,logits,10000,advanced,2,1
672,decomposition,8,advanced,no,50,both_fusion,logits,10000,naive,2,1
672,decomposition,8,advanced,no,50,both_fusion,logits,15000,advanced,2,1
672,decomposition,8,advanced,no,50,both_fusion,logits,15000,naive,2,1
672,decomposition,8,medium,no,100,both_concat,logits,10000,advanced,2,1
672,decomposition,8,medium,no,100,both_concat,logits,10000,naive,2,1
672,decomposition,8,medium,no,100,both_concat,logits,15000,advanced,2,1
672,decomposition,8,medium,no,100,both_concat,logits,15000,naive,2,1
672,decomposition,8,medium,no,100,both_fusion,logits,10000,advanced,2,1
672,decomposition,8,medium,no,100,both_fusion,logits,10000,naive,2,0
672,decomposition,8,medium,no,100,both_fusion,logits,15000,advanced,2,1
672,decomposition,8,medium,no,100,both_fusion,logits,15000,naive,2,1
672,decomposition,8,medium,no,50,both_concat,logits,10000,advanced,2,0
672,decomposition,8,medium,no,50,both_concat,logits,10000,naive,2,0
672,decomposition,8,medium,no,50,both_concat,logits,15000,advanced,2,0
672,decomposition,8,medium,no,50,both_concat,logits,15000,naive,2,0
672,decomposition,8,medium,no,50,both_fusion,logits,10000,advanced,2,1
672,decomposition,8,medium,no,50,both_fusion,logits,10000,naive,2,1
672,decomposition,8,medium,no,50,both_fusion,logits,15000,advanced,2,1
672,decomposition,8,medium,no,50,both_fusion,logits,15000,naive,2,1
672,none,8,advanced,no,100,both_concat,logits,10000,advanced,2,0
672,none,8,advanced,no,100,both_concat,logits,10000,naive,2,0
672,none,8,advanced,no,100,both_concat,logits,15000,advanced,2,0
672,none,8,advanced,no,100,both_concat,logits,15000,naive,2,0
672,none,8,advanced,no,100,both_fusion,logits,10000,advanced,2,0
672,none,8,advanced,no,100,both_fusion,logits,10000,naive,2,0
672,none,8,advanced,no,100,both_fusion,logits,15000,advanced,2,0
672,none,8,advanced,no,100,both_fusion,logits,15000,naive,2,0
672,none,8,advanced,no,50,both_concat,logits,10000,advanced,2,1
672,none,8,advanced,no,50,both_concat,logits,10000,naive,2,1
672,none,8,advanced,no,50,both_concat,logits,15000,advanced,2,1
672,none,8,advanced,no,50,both_concat,logits,15000,naive,2,1
672,none,8,advanced,no,50,both_fusion,logits,10000,advanced,2,1
672,none,8,advanced,no,50,both_fusion,logits,10000,naive,2,1
672,none,8,advanced,no,50,both_fusion,logits,15000,advanced,2,1
672,none,8,advanced,no,50,both_fusion,logits,15000,naive,2,1
672,none,8,medium,no,100,both_concat,logits,10000,advanced,2,0
672,none,8,medium,no,100,both_concat,logits,10000,naive,2,0
672,none,8,medium,no,100,both_concat,logits,15000,advanced,2,0
672,none,8,medium,no,100,both_concat,logits,15000,naive,2,0
672,none,8,medium,no,100,both_fusion,logits,10000,advanced,2,0
672,none,8,medium,no,100,both_fusion,logits,10000,naive,2,0
672,none,8,medium,no,100,both_fusion,logits,15000,advanced,2,0
672,none,8,medium,no,100,both_fusion,logits,15000,naive,2,1
672,none,8,medium,no,50,both_concat,logits,10000,advanced,2,1
672,none,8,medium,no,50,both_concat,logits,10000,naive,2,1
672,none,8,medium,no,50,both_concat,logits,15000,advanced,2,1
672,none,8,medium,no,50,both_concat,logits,15000,naive,2,1
672,none,8,medium,no,50,both_fusion,logits,10000,advanced,2,1
672,none,8,medium,no,50,both_fusion,logits,10000,naive,2,1
672,none,8,medium,no,50,both_fusion,logits,15000,advanced,2,1
672,none,8,medium,no,50,both_fusion,logits,15000,naive,2,1
672,variants,8,advanced,no,100,both_concat,logits,10000,advanced,2,0
672,variants,8,advanced,no,100,both_concat,logits,10000,naive,2,0
672,variants,8,advanced,no,100,both_concat,logits,15000,advanced,2,0
672,variants,8,advanced,no,100,both_concat,logits,15000,naive,2,0
672,variants,8,advanced,no,100,both_fusion,logits,10000,advanced,2,0
672,variants,8,advanced,no,100,both_fusion,logits,10000,naive,2,0
672,variants,8,advanced,no,100,both_fusion,logits,15000,advanced,2,0
672,variants,8,advanced,no,100,both_fusion,logits,15000,naive,2,0
672,variants,8,advanced,no,50,both_concat,logits,10000,advanced,2,0
672,variants,8,advanced,no,50,both_concat,logits,10000,naive,2,0
672,variants,8,advanced,no,50,both_concat,logits,15000,advanced,2,0
672,variants,8,advanced,no,50,both_concat,logits,15000,naive,2,0
672,variants,8,advanced,no,50,both_fusion,logits,10000,advanced,2,0
672,variants,8,advanced,no,50,both_fusion,logits,10000,naive,2,0
672,variants,8,advanced,no,50,both_fusion,logits,15000,advanced,2,0
672,variants,8,advanced,no,50,both_fusion,logits,15000,naive,2,0
672,variants,8,medium,no,100,both_concat,logits,10000,advanced,2,1
672,variants,8,medium,no,100,both_concat,logits,10000,naive,2,1
672,variants,8,medium,no,100,both_concat,logits,15000,advanced,2,1
672,variants,8,medium,no,100,both_concat,logits,15000,naive,2,1
672,variants,8,medium,no,100,both_fusion,logits,10000,advanced,2,0
672,variants,8,medium,no,100,both_fusion,logits,10000,naive,2,0
672,variants,8,medium,no,100,both_fusion,logits,15000,advanced,2,0
672,variants,8,medium,no,100,both_fusion,logits,15000,naive,2,0
672,variants,8,medium,no,50,both_concat,logits,10000,advanced,2,1
672,variants,8,medium,no,50,both_concat,logits,10000,naive,2,0
672,variants,8,medium,no,50,both_concat,logits,15000,advanced,2,1
672,variants,8,medium,no,50,both_concat,logits,15000,naive,2,1
672,variants,8,medium,no,50,both_fusion,logits,10000,advanced,2,0
672,variants,8,medium,no,50,both_fusion,logits,10000,naive,2,0
672,variants,8,medium,no,50,both_fusion,logits,15000,advanced,2,0
672,variants,8,medium,no,50,both_fusion,logits,15000,naive,2,0
681,decomposition,8,advanced,no,100,both_concat,logits,10000,advanced,2,1
681,decomposition,8,advanced,no,100,both_concat,logits,10000,naive,2,1
681,decomposition,8,advanced,no,100,both_concat,logits,15000,advanced,2,1
681,decomposition,8,advanced,no,100,both_concat,logits,15000,naive,2,1
681,decomposition,8,advanced,no,100,both_fusion,logits,10000,advanced,1,0
681,decomposition,8,advanced,no,100,both_fusion,logits,10000,naive,1,0
681,decomposition,8,advanced,no,100,both_fusion,logits,15000,advanced,1,0
681,decomposition,8,advanced,no,100,both_fusion,logits,15000,naive,1,0
681,decomposition,8,advanced,no,50,both_concat,logits,10000,advanced,2,1
681,decomposition,8,advanced,no,50,both_concat,logits,10000,naive,2,1
681,decomposition,8,advanced,no,50,both_concat,logits,15000,advanced,2,1
681,decomposition,8,advanced,no,50,both_concat,logits,15000,naive,2,1
681,decomposition,8,advanced,no,50,both_fusion,logits,10000,advanced,2,1
681,decomposition,8,advanced,no,50,both_fusion,logits,10000,naive,1,0
681,decomposition,8,advanced,no,50,both_fusion,logits,15000,advanced,2,1
681,decomposition,8,advanced,no,50,both_fusion,logits,15000,naive,1,0
681,decomposition,8,medium,no,100,both_concat,logits,10000,advanced,2,1
681,decomposition,8,medium,no,100,both_concat,logits,10000,naive,2,1
681,decomposition,8,medium,no,100,both_concat,logits,15000,advanced,2,1
681,decomposition,8,medium,no,100,both_concat,logits,15000,naive,2,1
681,decomposition,8,medium,no,100,both_fusion,logits,10000,advanced,2,1
681,decomposition,8,medium,no,100,both_fusion,logits,10000,naive,2,1
681,decomposition,8,medium,no,100,both_fusion,logits,15000,advanced,2,1
681,decomposition,8,medium,no,100,both_fusion,logits,15000,naive,2,1
681,decomposition,8,medium,no,50,both_concat,logits,10000,advanced,2,1
681,decomposition,8,medium,no,50,both_concat,logits,10000,naive,2,1
681,decomposition,8,medium,no,50,both_concat,logits,15000,advanced,2,1
681,decomposition,8,medium,no,50,both_concat,logits,15000,naive,2,1
681,decomposition,8,medium,no,50,both_fusion,logits,10000,advanced,2,1
681,decomposition,8,medium,no,50,both_fusion,logits,10000,naive,1,0
681,decomposition,8,medium,no,50,both_fusion,logits,15000,advanced,2,1
681,decomposition,8,medium,no,50,both_fusion,logits,15000,naive,2,1
681,none,8,advanced,no,100,both_concat,logits,10000,advanced,2,1
681,none,8,advanced,no,100,both_concat,logits,10000,naive,2,1
681,none,8,advanced,no,100,both_concat,logits,15000,advanced,2,1
681,none,8,advanced,no,100,both_concat,logits,15000,naive,2,1
681,none,8,advanced,no,100,both_fusion,logits,10000,advanced,2,1
681,none,8,advanced,no,100,both_fusion,logits,10000,naive,2,1
681,none,8,advanced,no,100,both_fusion,logits,15000,advanced,2,1
681,none,8,advanced,no,100,both_fusion,logits,15000,naive,2,1
681,none,8,advanced,no,50,both_concat,logits,10000,advanced,2,1
681,none,8,advanced,no,50,both_concat,logits,10000,naive,2,1
681,none,8,advanced,no,50,both_concat,logits,15000,advanced,2,1
681,none,8,advanced,no,50,both_concat,logits,15000,naive,2,1
681,none,8,advanced,no,50,both_fusion,logits,10000,advanced,2,1
681,none,8,advanced,no,50,both_fusion,logits,10000,naive,2,1
681,none,8,advanced,no,50,both_fusion,logits,15000,advanced,2,1
681,none,8,advanced,no,50,both_fusion,logits,15000,naive,2,1
681,none,8,medium,no,100,both_concat,logits,10000,advanced,2,1
681,none,8,medium,no,100,both_concat,logits,10000,naive,2,1
681,none,8,medium,no,100,both_concat,logits,15000,advanced,2,1
681,none,8,medium,no,100,both_concat,logits,15000,naive,2,1
681,none,8,medium,no,100,both_fusion,logits,10000,advanced,2,1
681,none,8,medium,no,100,both_fusion,logits,10000,naive,2,1
681,none,8,medium,no,100,both_fusion,logits,15000,advanced,2,1
681,none,8,medium,no,100,both_fusion,logits,15000,naive,2,1
681,none,8,medium,no,50,both_concat,logits,10000,advanced,2,1
681,none,8,medium,no,50,both_concat,logits,10000,naive,2,1
681,none,8,medium,no,50,both_concat,logits,15000,advanced,2,1
681,none,8,medium,no,50,both_concat,logits,15000,naive,2,1
681,none,8,medium,no,50,both_fusion,logits,10000,advanced,2,1
681,none,8,medium,no,50,both_fusion,logits,10000,naive,2,1
681,none,8,medium,no,50,both_fusion,logits,15000,advanced,2,1
681,none,8,medium,no,50,both_fusion,logits,15000,naive,2,1
681,variants,8,advanced,no,100,both_concat,logits,10000,advanced,2,1
681,variants,8,advanced,no,100,both_concat,logits,10000,naive,2,1
681,variants,8,advanced,no,100,both_concat,logits,15000,advanced,2,1
681,variants,8,advanced,no,100,both_concat,logits,15000,naive,2,1
681,variants,8,advanced,no,100,both_fusion,logits,10000,advanced,2,1
681,variants,8,advanced,no,100,both_fusion,logits,10000,naive,2,1
681,variants,8,advanced,no,100,both_fusion,logits,15000,advanced,2,1
681,variants,8,advanced,no,100,both_fusion,logits,15000,naive,2,1
681,variants,8,advanced,no,50,both_concat,logits,10000,advanced,2,1
681,variants,8,advanced,no,50,both_concat,logits,10000,naive,2,1
681,variants,8,advanced,no,50,both_concat,logits,15000,advanced,2,1
681,variants,8,advanced,no,50,both_concat,logits,15000,naive,2,1
681,variants,8,advanced,no,50,both_fusion,logits,10000,advanced,2,1
681,variants,8,advanced,no,50,both_fusion,logits,10000,naive,2,1
681,variants,8,advanced,no,50,both_fusion,logits,15000,advanced,2,1
681,variants,8,advanced,no,50,both_fusion,logits,15000,naive,2,1
681,variants,8,medium,no,100,both_concat,logits,10000,advanced,2,1
681,variants,8,medium,no,100,both_concat,logits,10000,naive,2,1
681,variants,8,medium,no,100,both_concat,logits,15000,advanced,2,1
681,variants,8,medium,no,100,both_concat,logits,15000,naive,2,1
681,variants,8,medium,no,100,both_fusion,logits,10000,advanced,2,1
681,variants,8,medium,no,100,both_fusion,logits,10000,naive,2,1
681,variants,8,medium,no,100,both_fusion,logits,15000,advanced,2,1
681,variants,8,medium,no,100,both_fusion,logits,15000,naive,2,1
681,variants,8,medium,no,50,both_concat,logits,10000,advanced,2,1
681,variants,8,medium,no,50,both_concat,logits,10000,naive,2,1
681,variants,8,medium,no,50,both_concat,logits,15000,advanced,2,1
681,variants,8,medium,no,50,both_concat,logits,15000,naive,2,1
681,variants,8,medium,no,50,both_fusion,logits,10000,advanced,2,1
681,variants,8,medium,no,50,both_fusion,logits,10000,naive,2,1
681,variants,8,medium,no,50,both_fusion,logits,15000,advanced,2,1
681,variants,8,medium,no,50,both_fusion,logits,15000,naive,2,1
684,decomposition,8,advanced,no,100,both_concat,logits,10000,advanced,2,1
684,decomposition,8,advanced,no,100,both_concat,logits,10000,naive,1,1
684,decomposition,8,advanced,no,100,both_concat,logits,15000,advanced,2,1
684,decomposition,8,advanced,no,100,both_concat,logits,15000,naive,2,1
684,decomposition,8,advanced,no,100,both_fusion,logits,10000,advanced,1,1
684,decomposition,8,advanced,no,100,both_fusion,logits,10000,naive,1,0
684,decomposition,8,advanced,no,100,both_fusion,logits,15000,advanced,2,1
684,decomposition,8,advanced,no,100,both_fusion,logits,15000,naive,2,1
684,decomposition,8,advanced,no,50,both_concat,logits,10000,advanced,1,1
684,decomposition,8,advanced,no,50,both_concat,logits,10000,naive,2,1
684,decomposition,8,advanced,no,50,both_concat,logits,15000,advanced,2,1
684,decomposition,8,advanced,no,50,both_concat,logits,15000,naive,2,1
684,decomposition,8,advanced,no,50,both_fusion,logits,10000,advanced,2,1
684,decomposition,8,advanced,no,50,both_fusion,logits,10000,naive,2,1
684,decomposition,8,advanced,no,50,both_fusion,logits,15000,advanced,2,1
684,decomposition,8,advanced,no,50,both_fusion,logits,15000,naive,2,1
684,decomposition,8,medium,no,100,both_concat,logits,10000,advanced,1,1
684,decomposition,8,medium,no,100,both_concat,logits,10000,naive,2,1
684,decomposition,8,medium,no,100,both_concat,logits,15000,advanced,2,1
684,decomposition,8,medium,no,100,both_concat,logits,15000,naive,2,1
684,decomposition,8,medium,no,100,both_fusion,logits,10000,advanced,2,1
684,decomposition,8,medium,no,100,both_fusion,logits,10000,naive,2,1
684,decomposition,8,medium,no,100,both_fusion,logits,15000,advanced,2,1
684,decomposition,8,medium,no,100,both_fusion,logits,15000,naive,2,1
684,decomposition,8,medium,no,50,both_concat,logits,10000,advanced,2,0
684,decomposition,8,medium,no,50,both_concat,logits,10000,naive,2,1
684,decomposition,8,medium,no,50,both_concat,logits,15000,advanced,2,1
684,decomposition,8,medium,no,50,both_concat,logits,15000,naive,2,1
684,decomposition,8,medium,no,50,both_fusion,logits,10000,advanced,2,1
684,decomposition,8,medium,no,50,both_fusion,logits,10000,naive,2,1
684,decomposition,8,medium,no,50,both_fusion,logits,15000,advanced,2,1
684,decomposition,8,medium,no,50,both_fusion,logits,15000,naive,2,1
684,none,8,advanced,no,100,both_concat,logits,10000,advanced,2,1
684,none,8,advanced,no,100,both_concat,logits,10000,naive,2,1
684,none,8,advanced,no,100,both_concat,logits,15000,advanced,2,1
684,none,8,advanced,no,100,both_concat,logits,15000,naive,2,1
684,none,8,advanced,no,100,both_fusion,logits,10000,advanced,2,0
684,none,8,advanced,no,100,both_fusion,logits,10000,naive,2,0
684,none,8,advanced,no,100,both_fusion,logits,15000,advanced,2,0
684,none,8,advanced,no,100,both_fusion,logits,15000,naive,2,1
684,none,8,advanced,no,50,both_concat,logits,10000,advanced,2,1
684,none,8,advanced,no,50,both_concat,logits,10000,naive,2,0
684,none,8,advanced,no,50,both_concat,logits,15000,advanced,2,1
684,none,8,advanced,no,50,both_concat,logits,15000,naive,2,1
684,none,8,advanced,no,50,both_fusion,logits,10000,advanced,1,1
684,none,8,advanced,no,50,both_fusion,logits,10000,naive,2,1
684,none,8,advanced,no,50,both_fusion,logits,15000,advanced,1,0
684,none,8,advanced,no,50,both_fusion,logits,15000,naive,2,1
684,none,8,medium,no,100,both_concat,logits,10000,advanced,2,0
684,none,8,medium,no,100,both_concat,logits,10000,naive,2,1
684,none,8,medium,no,100,both_concat,logits,15000,advanced,2,1
684,none,8,medium,no,100,both_concat,logits,15000,naive,2,1
684,none,8,medium,no,100,both_fusion,logits,10000,advanced,2,0
684,none,8,medium,no,100,both_fusion,logits,10000,naive,2,0
684,none,8,medium,no,100,both_fusion,logits,15000,advanced,2,0
684,none,8,medium,no,100,both_fusion,logits,15000,naive,2,0
684,none,8,medium,no,50,both_concat,logits,10000,advanced,2,1
684,none,8,medium,no,50,both_concat,logits,10000,naive,2,0
684,none,8,medium,no,50,both_concat,logits,15000,advanced,2,1
684,none,8,medium,no,50,both_concat,logits,15000,naive,2,1
684,none,8,medium,no,50,both_fusion,logits,10000,advanced,2,0
684,none,8,medium,no,50,both_fusion,logits,10000,naive,2,1
684,none,8,medium,no,50,both_fusion,logits,15000,advanced,2,1
684,none,8,medium,no,50,both_fusion,logits,15000,naive,2,1
684,variants,8,advanced,no,100,both_concat,logits,10000,advanced,2,1
684,variants,8,advanced,no,100,both_concat,logits,10000,naive,2,1
684,variants,8,advanced,no,100,both_concat,logits,15000,advanced,1,1
684,variants,8,advanced,no,100,both_concat,logits,15000,naive,2,1
684,variants,8,advanced,no,100,both_fusion,logits,10000,advanced,2,1
684,variants,8,advanced,no,100,both_fusion,logits,10000,naive,2,1
684,variants,8,advanced,no,100,both_fusion,logits,15000,advanced,2,1
684,variants,8,advanced,no,100,both_fusion,logits,15000,naive,2,1
684,variants,8,advanced,no,50,both_concat,logits,10000,advanced,2,1
684,variants,8,advanced,no,50,both_concat,logits,10000,naive,2,1
684,variants,8,advanced,no,50,both_concat,logits,15000,advanced,2,1
684,variants,8,advanced,no,50,both_concat,logits,15000,naive,2,1
684,variants,8,advanced,no,50,both_fusion,logits,10000,advanced,2,1
684,variants,8,advanced,no,50,both_fusion,logits,10000,naive,2,1
684,variants,8,advanced,no,50,both_fusion,logits,15000,advanced,2,1
684,variants,8,advanced,no,50,both_fusion,logits,15000,naive,2,1
684,variants,8,medium,no,100,both_concat,logits,10000,advanced,2,1
684,variants,8,medium,no,100,both_concat,logits,10000,naive,2,1
684,variants,8,medium,no,100,both_concat,logits,15000,advanced,2,1
684,variants,8,medium,no,100,both_concat,logits,15000,naive,2,1
684,variants,8,medium,no,100,both_fusion,logits,10000,advanced,2,1
684,variants,8,medium,no,100,both_fusion,logits,10000,naive,2,1
684,variants,8,medium,no,100,both_fusion,logits,15000,advanced,2,1
684,variants,8,medium,no,100,both_fusion,logits,15000,naive,2,1
684,variants,8,medium,no,50,both_concat,logits,10000,advanced,2,1
684,variants,8,medium,no,50,both_concat,logits,10000,naive,2,1
684,variants,8,medium,no,50,both_concat,logits,15000,advanced,2,1
684,variants,8,medium,no,50,both_concat,logits,15000,naive,2,1
684,variants,8,medium,no,50,both_fusion,logits,10000,advanced,2,1
684,variants,8,medium,no,50,both_fusion,logits,10000,naive,2,1
684,variants,8,medium,no,50,both_fusion,logits,15000,advanced,2,1
684,variants,8,medium,no,50,both_fusion,logits,15000,naive,2,1
688,decomposition,8,advanced,no,100,both_concat,logits,10000,advanced,2,0
688,decomposition,8,advanced,no,100,both_concat,logits,10000,naive,1,0
688,decomposition,8,advanced,no,100,both_concat,logits,15000,advanced,1,0
688,decomposition,8,advanced,no,100,both_concat,logits,15000,naive,1,0
688,decomposition,8,advanced,no,100,both_fusion,logits,10000,advanced,1,0
688,decomposition,8,advanced,no,100,both_fusion,logits,10000,naive,1,0
688,decomposition,8,advanced,no,100,both_fusion,logits,15000,advanced,2,0
688,decomposition,8,advanced,no,100,both_fusion,logits,15000,naive,2,0
688,decomposition,8,advanced,no,50,both_concat,logits,10000,advanced,1,0
688,decomposition,8,advanced,no,50,both_concat,logits,10000,naive,1,0
688,decomposition,8,advanced,no,50,both_concat,logits,15000,advanced,1,0
688,decomposition,8,advanced,no,50,both_concat,logits,15000,naive,1,0
688,decomposition,8,advanced,no,50,both_fusion,logits,10000,advanced,1,0
688,decomposition,8,advanced,no,50,both_fusion,logits,10000,naive,1,0
688,decomposition,8,advanced,no,50,both_fusion,logits,15000,advanced,1,0
688,decomposition,8,advanced,no,50,both_fusion,logits,15000,naive,1,0
688,decomposition,8,medium,no,100,both_concat,logits,10000,advanced,1,0
688,decomposition,8,medium,no,100,both_concat,logits,10000,naive,1,0
688,decomposition,8,medium,no,100,both_concat,logits,15000,advanced,1,0
688,decomposition,8,medium,no,100,both_concat,logits,15000,naive,1,0
688,decomposition,8,medium,no,100,both_fusion,logits,10000,advanced,2,0
688,decomposition,8,medium,no,100,both_fusion,logits,10000,naive,1,0
688,decomposition,8,medium,no,100,both_fusion,logits,15000,advanced,2,0
688,decomposition,8,medium,no,100,both_fusion,logits,15000,naive,1,0
688,decomposition,8,medium,no,50,both_concat,logits,10000,advanced,1,0
688,decomposition,8,medium,no,50,both_concat,logits,10000,naive,1,0
688,decomposition,8,medium,no,50,both_concat,logits,15000,advanced,1,0
688,decomposition,8,medium,no,50,both_concat,logits,15000,naive,1,0
688,decomposition,8,medium,no,50,both_fusion,logits,10000,advanced,1,0
688,decomposition,8,medium,no,50,both_fusion,logits,10000,naive,1,0
688,decomposition,8,medium,no,50,both_fusion,logits,15000,advanced,1,0
688,decomposition,8,medium,no,50,both_fusion,logits,15000,naive,1,0
688,none,8,advanced,no,100,both_concat,logits,10000,advanced,1,0
688,none,8,advanced,no,100,both_concat,logits,10000,naive,1,0
688,none,8,advanced,no,100,both_concat,logits,15000,advanced,1,0
688,none,8,advanced,no,100,both_concat,logits,15000,naive,1,0
688,none,8,advanced,no,100,both_fusion,logits,10000,advanced,1,0
688,none,8,advanced,no,100,both_fusion,logits,10000,naive,1,0
688,none,8,advanced,no,100,both_fusion,logits,15000,advanced,1,0
688,none,8,advanced,no,100,both_fusion,logits,15000,naive,1,0
688,none,8,advanced,no,50,both_concat,logits,10000,advanced,1,0
688,none,8,advanced,no,50,both_concat,logits,10000,naive,1,0
688,none,8,advanced,no,50,both_concat,logits,15000,advanced,1,0
688,none,8,advanced,no,50,both_concat,logits,15000,naive,1,0
688,none,8,advanced,no,50,both_fusion,logits,10000,advanced,1,0
688,none,8,advanced,no,50,both_fusion,logits,10000,naive,1,0
688,none,8,advanced,no,50,both_fusion,logits,15000,advanced,1,0
688,none,8,advanced,no,50,both_fusion,logits,15000,naive,1,0
688,none,8,medium,no,100,both_concat,logits,10000,advanced,1,0
688,none,8,medium,no,100,both_concat,logits,10000,naive,1,0
688,none,8,medium,no,100,both_concat,logits,15000,advanced,1,0
688,none,8,medium,no,100,both_concat,logits,15000,naive,1,0
688,none,8,medium,no,100,both_fusion,logits,10000,advanced,1,0
688,none,8,medium,no,100,both_fusion,logits,10000,naive,1,0
688,none,8,medium,no,100,both_fusion,logits,15000,advanced,1,0
688,none,8,medium,no,100,both_fusion,logits,15000,naive,1,0
688,none,8,medium,no,50,both_concat,logits,10000,advanced,1,0
688,none,8,medium,no,50,both_concat,logits,10000,naive,1,1
688,none,8,medium,no,50,both_concat,logits,15000,advanced,1,0
688,none,8,medium,no,50,both_concat,logits,15000,naive,1,0
688,none,8,medium,no,50,both_fusion,logits,10000,advanced,2,0
688,none,8,medium,no,50,both_fusion,logits,10000,naive,1,0
688,none,8,medium,no,50,both_fusion,logits,15000,advanced,1,0
688,none,8,medium,no,50,both_fusion,logits,15000,naive,1,0
688,variants,8,advanced,no,100,both_concat,logits,10000,advanced,1,0
688,variants,8,advanced,no,100,both_concat,logits,10000,naive,2,0
688,variants,8,advanced,no,100,both_concat,logits,15000,advanced,2,0
688,variants,8,advanced,no,100,both_concat,logits,15000,naive,1,0
688,variants,8,advanced,no,100,both_fusion,logits,10000,advanced,2,0
688,variants,8,advanced,no,100,both_fusion,logits,10000,naive,1,0
688,variants,8,advanced,no,100,both_fusion,logits,15000,advanced,1,0
688,variants,8,advanced,no,100,both_fusion,logits,15000,naive,1,0
688,variants,8,advanced,no,50,both_concat,logits,10000,advanced,1,0
688,variants,8,advanced,no,50,both_concat,logits,10000,naive,1,0
688,variants,8,advanced,no,50,both_concat,logits,15000,advanced,1,0
688,variants,8,advanced,no,50,both_concat,logits,15000,naive,1,0
688,variants,8,advanced,no,50,both_fusion,logits,10000,advanced,1,0
688,variants,8,advanced,no,50,both_fusion,logits,10000,naive,2,0
688,variants,8,advanced,no,50,both_fusion,logits,15000,advanced,1,0
688,variants,8,advanced,no,50,both_fusion,logits,15000,naive,2,0
688,variants,8,medium,no,100,both_concat,logits,10000,advanced,1,0
688,variants,8,medium,no,100,both_concat,logits,10000,naive,1,0
688,variants,8,medium,no,100,both_concat,logits,15000,advanced,2,0
688,variants,8,medium,no,100,both_concat,logits,15000,naive,1,0
688,variants,8,medium,no,100,both_fusion,logits,10000,advanced,1,0
688,variants,8,medium,no,100,both_fusion,logits,10000,naive,2,0
688,variants,8,medium,no,100,both_fusion,logits,15000,advanced,1,0
688,variants,8,medium,no,100,both_fusion,logits,15000,naive,2,0
688,variants,8,medium,no,50,both_concat,logits,10000,advanced,1,0
688,variants,8,medium,no,50,both_concat,logits,10000,naive,2,0
688,variants,8,medium,no,50,both_concat,logits,15000,advanced,1,0
688,variants,8,medium,no,50,both_concat,logits,15000,naive,2,0
688,variants,8,medium,no,50,both_fusion,logits,10000,advanced,1,0
688,variants,8,medium,no,50,both_fusion,logits,10000,naive,2,0
688,variants,8,medium,no,50,both_fusion,logits,15000,advanced,1,0
688,variants,8,medium,no,50,both_fusion,logits,15000,naive,2,0
691,decomposition,8,advanced,no,100,both_concat,logits,10000,advanced,2,1
691,decomposition,8,advanced,no,100,both_concat,logits,10000,naive,1,1
691,decomposition,8,advanced,no,100,both_concat,logits,15000,advanced,1,0
691,decomposition,8,advanced,no,100,both_concat,logits,15000,naive,2,1
691,decomposition,8,advanced,no,100,both_fusion,logits,10000,advanced,1,1
691,decomposition,8,advanced,no,100,both_fusion,logits,10000,naive,2,1
691,decomposition,8,advanced,no,100,both_fusion,logits,15000,advanced,2,1
691,decomposition,8,advanced,no,100,both_fusion,logits,15000,naive,2,1
691,decomposition,8,advanced,no,50,both_concat,logits,10000,advanced,2,1
691,decomposition,8,advanced,no,50,both_concat,logits,10000,naive,2,1
691,decomposition,8,advanced,no,50,both_concat,logits,15000,advanced,1,1
691,decomposition,8,advanced,no,50,both_concat,logits,15000,naive,2,1
691,decomposition,8,advanced,no,50,both_fusion,logits,10000,advanced,1,1
691,decomposition,8,advanced,no,50,both_fusion,logits,10000,naive,2,1
691,decomposition,8,advanced,no,50,both_fusion,logits,15000,advanced,1,0
691,decomposition,8,advanced,no,50,both_fusion,logits,15000,naive,2,1
691,decomposition,8,medium,no,100,both_concat,logits,10000,advanced,1,1
691,decomposition,8,medium,no,100,both_concat,logits,10000,naive,2,1
691,decomposition,8,medium,no,100,both_concat,logits,15000,advanced,2,1
691,decomposition,8,medium,no,100,both_concat,logits,15000,naive,2,1
691,decomposition,8,medium,no,100,both_fusion,logits,10000,advanced,2,1
691,decomposition,8,medium,no,100,both_fusion,logits,10000,naive,1,1
691,decomposition,8,medium,no,100,both_fusion,logits,15000,advanced,1,1
691,decomposition,8,medium,no,100,both_fusion,logits,15000,naive,1,1
691,decomposition,8,medium,no,50,both_concat,logits,10000,advanced,1,1
691,decomposition,8,medium,no,50,both_concat,logits,10000,naive,2,1
691,decomposition,8,medium,no,50,both_concat,logits,15000,advanced,1,1
691,decomposition,8,medium,no,50,both_concat,logits,15000,naive,1,0
691,decomposition,8,medium,no,50,both_fusion,logits,10000,advanced,2,1
